Unnamed: 0,index,total,state,zone,ds,y,holiday
4409,4409,total,State 2,Zone P,2021-10-24,9750,0.0
8631,8631,total,State 1,Zone Q,2021-10-24,6595,0.0
11585,11585,total,State 3,Zone Q,2021-10-24,6577,0.0
12402,12402,total,State 2,Zone Q,2021-10-24,12968,0.0
4516,4516,total,State 1,Zone R,2021-10-24,7718,0.0
8778,8778,total,State 3,Zone R,2021-10-24,4651,0.0
125,125,total,State 2,Zone R,2021-10-24,7342,0.0
742,742,total,State 3,Zone Q,2021-10-25,5019,1.0
5625,5625,total,State 1,Zone P,2021-10-25,5931,1.0
5456,5456,total,State 3,Zone R,2021-10-25,3056,1.0
8958,8958,total,State 2,Zone Q,2021-10-25,7433,1.0
3976,3976,total,State 3,Zone P,2021-10-25,3331,1.0
2717,2717,total,State 2,Zone P,2021-10-25,8952,1.0
5257,5257,total,State 1,Zone Q,2021-10-25,5034,1.0
3641,3641,total,State 1,Zone R,2021-10-25,5354,1.0
3486,3486,total,State 2,Zone R,2021-10-25,7059,1.0
2377,2377,total,State 2,Zone R,2021-10-26,9822,0.0
1175,1175,total,State 2,Zone Q,2021-10-26,11335,0.0
12764,12764,total,State 1,Zone P,2021-10-26,6619,0.0
10706,10706,total,State 3,Zone R,2021-10-26,6052,0.0
12991,12991,total,State 1,Zone Q,2021-10-26,7480,0.0
3341,3341,total,State 3,Zone P,2021-10-26,4180,0.0
330,330,total,State 1,Zone R,2021-10-26,6373,0.0
5114,5114,total,State 3,Zone Q,2021-10-26,4370,0.0
7742,7742,total,State 2,Zone P,2021-10-26,7484,0.0
9549,9549,total,State 3,Zone P,2021-10-27,6409,0.0
7815,7815,total,State 3,Zone Q,2021-10-27,6462,0.0
3687,3687,total,State 1,Zone P,2021-10-27,4628,0.0
352,352,total,State 1,Zone Q,2021-10-27,6958,0.0
12912,12912,total,State 3,Zone R,2021-10-27,6164,0.0
11332,11332,total,State 2,Zone Q,2021-10-27,9163,0.0
2002,2002,total,State 2,Zone P,2021-10-27,8116,0.0
4358,4358,total,State 1,Zone R,2021-10-27,5612,0.0
10985,10985,total,State 2,Zone R,2021-10-27,11581,0.0
12268,12268,total,State 3,Zone R,2021-10-28,4305,0.0
5687,5687,total,State 3,Zone P,2021-10-28,6595,0.0
7082,7082,total,State 2,Zone P,2021-10-28,10923,0.0
8276,8276,total,State 1,Zone R,2021-10-28,7162,0.0
1640,1640,total,State 2,Zone Q,2021-10-28,6918,0.0
4096,4096,total,State 2,Zone R,2021-10-28,8727,0.0
10749,10749,total,State 3,Zone Q,2021-10-28,3651,0.0
5748,5748,total,State 1,Zone P,2021-10-28,6198,0.0
2810,2810,total,State 1,Zone Q,2021-10-28,4350,0.0
12772,12772,total,State 3,Zone P,2021-10-29,4409,0.0
4840,4840,total,State 2,Zone R,2021-10-29,11474,0.0
10671,10671,total,State 2,Zone Q,2021-10-29,11282,0.0
9658,9658,total,State 1,Zone Q,2021-10-29,7322,0.0
9845,9845,total,State 1,Zone P,2021-10-29,5024,0.0
5500,5500,total,State 3,Zone Q,2021-10-29,3425,0.0
5435,5435,total,State 2,Zone P,2021-10-29,10987,0.0
3084,3084,total,State 3,Zone R,2021-10-29,4002,0.0
6239,6239,total,State 1,Zone R,2021-10-29,5473,0.0
6858,6858,total,State 3,Zone P,2021-10-30,6257,0.0
10574,10574,total,State 1,Zone P,2021-10-30,9826,0.0
9702,9702,total,State 1,Zone Q,2021-10-30,5664,0.0
9128,9128,total,State 3,Zone R,2021-10-30,5266,0.0
10151,10151,total,State 3,Zone Q,2021-10-30,4671,0.0
2587,2587,total,State 2,Zone P,2021-10-30,10875,0.0
3981,3981,total,State 1,Zone R,2021-10-30,8114,0.0
4317,4317,total,State 2,Zone Q,2021-10-30,8662,0.0
12070,12070,total,State 2,Zone R,2021-10-30,7400,0.0
11865,11865,total,State 3,Zone Q,2021-10-31,4577,0.0
1926,1926,total,State 1,Zone P,2021-10-31,7234,0.0
10534,10534,total,State 2,Zone P,2021-10-31,8451,0.0
2298,2298,total,State 2,Zone Q,2021-10-31,11649,0.0
4770,4770,total,State 1,Zone Q,2021-10-31,9437,0.0
3311,3311,total,State 1,Zone R,2021-10-31,8478,0.0
10759,10759,total,State 3,Zone P,2021-10-31,6768,0.0
3508,3508,total,State 2,Zone R,2021-10-31,12239,0.0
11853,11853,total,State 3,Zone R,2021-10-31,4703,0.0
9667,9667,total,State 1,Zone Q,2021-11-01,7382,1.0
2313,2313,total,State 2,Zone P,2021-11-01,9125,1.0
2034,2034,total,State 3,Zone P,2021-11-01,5499,1.0
10016,10016,total,State 1,Zone R,2021-11-01,5325,1.0
12993,12993,total,State 2,Zone Q,2021-11-01,11023,1.0
12433,12433,total,State 2,Zone R,2021-11-01,9541,1.0
12231,12231,total,State 3,Zone R,2021-11-01,5310,1.0
4579,4579,total,State 3,Zone Q,2021-11-01,4861,1.0
3979,3979,total,State 1,Zone P,2021-11-01,6695,1.0
8806,8806,total,State 2,Zone P,2021-11-02,9730,0.0
8897,8897,total,State 3,Zone P,2021-11-02,6365,0.0
2596,2596,total,State 1,Zone R,2021-11-02,10315,0.0
4760,4760,total,State 3,Zone Q,2021-11-02,8477,0.0
8079,8079,total,State 2,Zone Q,2021-11-02,8601,0.0
1179,1179,total,State 3,Zone R,2021-11-02,6280,0.0
3465,3465,total,State 1,Zone Q,2021-11-02,7702,0.0
5714,5714,total,State 2,Zone R,2021-11-02,8545,0.0
3013,3013,total,State 1,Zone P,2021-11-02,7585,0.0
951,951,total,State 3,Zone P,2021-11-03,8581,0.0
8165,8165,total,State 2,Zone Q,2021-11-03,13656,0.0
6561,6561,total,State 2,Zone P,2021-11-03,8202,0.0
9162,9162,total,State 1,Zone R,2021-11-03,6020,0.0
8939,8939,total,State 1,Zone Q,2021-11-03,6616,0.0
8612,8612,total,State 2,Zone R,2021-11-03,9454,0.0
2075,2075,total,State 3,Zone R,2021-11-03,4957,0.0
10386,10386,total,State 3,Zone Q,2021-11-03,5101,0.0
12113,12113,total,State 1,Zone P,2021-11-03,9378,0.0
2583,2583,total,State 1,Zone R,2021-11-04,7912,0.0
3562,3562,total,State 2,Zone R,2021-11-04,11728,0.0
5241,5241,total,State 3,Zone R,2021-11-04,5556,0.0
9361,9361,total,State 2,Zone Q,2021-11-04,10659,0.0
3412,3412,total,State 2,Zone P,2021-11-04,8183,0.0
4379,4379,total,State 3,Zone P,2021-11-04,5859,0.0
11633,11633,total,State 1,Zone P,2021-11-04,7961,0.0
11890,11890,total,State 3,Zone Q,2021-11-04,5637,0.0
8472,8472,total,State 1,Zone Q,2021-11-04,6489,0.0
12091,12091,total,State 2,Zone Q,2021-11-05,8291,0.0
398,398,total,State 3,Zone R,2021-11-05,7335,0.0
12180,12180,total,State 1,Zone P,2021-11-05,8790,0.0
6893,6893,total,State 3,Zone P,2021-11-05,4663,0.0
8458,8458,total,State 2,Zone P,2021-11-05,11001,0.0
13020,13020,total,State 2,Zone R,2021-11-05,11230,0.0
1203,1203,total,State 1,Zone Q,2021-11-05,9011,0.0
11648,11648,total,State 1,Zone R,2021-11-05,5999,0.0
11989,11989,total,State 3,Zone Q,2021-11-05,8429,0.0
2706,2706,total,State 2,Zone P,2021-11-06,10601,0.0
1648,1648,total,State 2,Zone R,2021-11-06,16242,0.0
2186,2186,total,State 3,Zone Q,2021-11-06,6281,0.0
4169,4169,total,State 2,Zone Q,2021-11-06,13788,0.0
7821,7821,total,State 1,Zone P,2021-11-06,9449,0.0
4479,4479,total,State 3,Zone R,2021-11-06,8921,0.0
8272,8272,total,State 3,Zone P,2021-11-06,8741,0.0
5266,5266,total,State 1,Zone Q,2021-11-06,11551,0.0
9647,9647,total,State 1,Zone R,2021-11-06,11437,0.0
3818,3818,total,State 2,Zone P,2021-11-07,15708,0.0
1405,1405,total,State 1,Zone R,2021-11-07,8523,0.0
10643,10643,total,State 1,Zone Q,2021-11-07,8584,0.0
11157,11157,total,State 3,Zone P,2021-11-07,7492,0.0
1452,1452,total,State 2,Zone Q,2021-11-07,9764,0.0
10487,10487,total,State 2,Zone R,2021-11-07,13137,0.0
3333,3333,total,State 3,Zone Q,2021-11-07,8483,0.0
5821,5821,total,State 3,Zone R,2021-11-07,6902,0.0
4288,4288,total,State 1,Zone P,2021-11-07,10335,0.0
6406,6406,total,State 1,Zone R,2021-11-08,4849,1.0
11836,11836,total,State 1,Zone P,2021-11-08,5234,1.0
12914,12914,total,State 3,Zone R,2021-11-08,4723,1.0
12112,12112,total,State 2,Zone R,2021-11-08,8797,1.0
5898,5898,total,State 3,Zone Q,2021-11-08,6453,1.0
6950,6950,total,State 1,Zone Q,2021-11-08,5964,1.0
9790,9790,total,State 2,Zone Q,2021-11-08,8843,1.0
5737,5737,total,State 2,Zone P,2021-11-08,9591,1.0
1921,1921,total,State 3,Zone P,2021-11-08,4858,1.0
7823,7823,total,State 2,Zone Q,2021-11-09,13745,0.0
7927,7927,total,State 2,Zone P,2021-11-09,12423,0.0
1502,1502,total,State 3,Zone R,2021-11-09,4852,0.0
1659,1659,total,State 1,Zone P,2021-11-09,10513,0.0
1676,1676,total,State 3,Zone P,2021-11-09,6502,0.0
11790,11790,total,State 1,Zone Q,2021-11-09,6585,0.0
3473,3473,total,State 1,Zone R,2021-11-09,10218,0.0
8182,8182,total,State 2,Zone R,2021-11-09,11488,0.0
12449,12449,total,State 3,Zone Q,2021-11-09,4645,0.0
13029,13029,total,State 2,Zone P,2021-11-10,14949,0.0
367,367,total,State 3,Zone P,2021-11-10,4976,0.0
8910,8910,total,State 1,Zone R,2021-11-10,7553,0.0
1054,1054,total,State 1,Zone Q,2021-11-10,6893,0.0
370,370,total,State 3,Zone Q,2021-11-10,4876,0.0
11617,11617,total,State 2,Zone Q,2021-11-10,11237,0.0
8434,8434,total,State 1,Zone P,2021-11-10,7304,0.0
11697,11697,total,State 3,Zone R,2021-11-10,7365,0.0
1966,1966,total,State 2,Zone R,2021-11-10,14430,0.0
764,764,total,State 2,Zone P,2021-11-11,9017,0.0
12836,12836,total,State 1,Zone P,2021-11-11,9842,0.0
7500,7500,total,State 3,Zone R,2021-11-11,6128,0.0
2201,2201,total,State 1,Zone R,2021-11-11,5800,0.0
3719,3719,total,State 1,Zone Q,2021-11-11,8930,0.0
314,314,total,State 2,Zone Q,2021-11-11,15191,0.0
186,186,total,State 3,Zone P,2021-11-11,7366,0.0
11540,11540,total,State 2,Zone R,2021-11-11,10873,0.0
4990,4990,total,State 3,Zone Q,2021-11-11,6770,0.0
3861,3861,total,State 3,Zone P,2021-11-12,6674,0.0
3240,3240,total,State 1,Zone Q,2021-11-12,8123,0.0
2564,2564,total,State 2,Zone Q,2021-11-12,9290,0.0
6648,6648,total,State 1,Zone R,2021-11-12,8802,0.0
8865,8865,total,State 1,Zone P,2021-11-12,9092,0.0
2166,2166,total,State 3,Zone Q,2021-11-12,5494,0.0
8693,8693,total,State 2,Zone P,2021-11-12,12662,0.0
11830,11830,total,State 2,Zone R,2021-11-12,8853,0.0
550,550,total,State 3,Zone R,2021-11-12,8573,0.0
8523,8523,total,State 3,Zone P,2021-11-13,8098,0.0
4079,4079,total,State 1,Zone R,2021-11-13,12510,0.0
12532,12532,total,State 2,Zone R,2021-11-13,13097,0.0
362,362,total,State 3,Zone R,2021-11-13,6200,0.0
11942,11942,total,State 1,Zone Q,2021-11-13,12506,0.0
10338,10338,total,State 2,Zone P,2021-11-13,10928,0.0
2256,2256,total,State 3,Zone Q,2021-11-13,8056,0.0
9619,9619,total,State 2,Zone Q,2021-11-13,16708,0.0
4631,4631,total,State 1,Zone P,2021-11-13,7896,0.0
6452,6452,total,State 2,Zone R,2021-11-14,15947,0.0
1939,1939,total,State 3,Zone P,2021-11-14,10241,0.0
339,339,total,State 2,Zone P,2021-11-14,16314,0.0
4209,4209,total,State 3,Zone Q,2021-11-14,9680,0.0
1442,1442,total,State 3,Zone R,2021-11-14,6034,0.0
11920,11920,total,State 1,Zone R,2021-11-14,11525,0.0
12908,12908,total,State 1,Zone P,2021-11-14,8819,0.0
7002,7002,total,State 2,Zone Q,2021-11-14,13897,0.0
12506,12506,total,State 1,Zone Q,2021-11-14,12478,0.0
7883,7883,total,State 2,Zone P,2021-11-15,7226,1.0
8407,8407,total,State 1,Zone P,2021-11-15,5178,1.0
3315,3315,total,State 3,Zone Q,2021-11-15,4812,1.0
4651,4651,total,State 3,Zone R,2021-11-15,4537,1.0
72,72,total,State 3,Zone P,2021-11-15,3629,1.0
12909,12909,total,State 2,Zone R,2021-11-15,6563,1.0
258,258,total,State 1,Zone R,2021-11-15,4941,1.0
6887,6887,total,State 1,Zone Q,2021-11-15,8300,1.0
11388,11388,total,State 2,Zone Q,2021-11-15,11380,1.0
5886,5886,total,State 2,Zone R,2021-11-16,9081,0.0
12163,12163,total,State 2,Zone Q,2021-11-16,13977,0.0
947,947,total,State 1,Zone Q,2021-11-16,5552,0.0
1220,1220,total,State 3,Zone R,2021-11-16,8251,0.0
12635,12635,total,State 3,Zone P,2021-11-16,6780,0.0
1596,1596,total,State 2,Zone P,2021-11-16,8542,0.0
7199,7199,total,State 1,Zone R,2021-11-16,6727,0.0
11095,11095,total,State 1,Zone P,2021-11-16,8427,0.0
11958,11958,total,State 3,Zone Q,2021-11-16,5248,0.0
2423,2423,total,State 1,Zone Q,2021-11-17,7905,0.0
784,784,total,State 2,Zone P,2021-11-17,9872,0.0
2790,2790,total,State 1,Zone R,2021-11-17,6574,0.0
945,945,total,State 2,Zone R,2021-11-17,8083,0.0
4790,4790,total,State 3,Zone P,2021-11-17,7343,0.0
782,782,total,State 1,Zone P,2021-11-17,8309,0.0
5927,5927,total,State 2,Zone Q,2021-11-17,12781,0.0
11579,11579,total,State 3,Zone R,2021-11-17,7134,0.0
9760,9760,total,State 3,Zone Q,2021-11-17,5149,0.0
10162,10162,total,State 2,Zone R,2021-11-18,9255,0.0
6199,6199,total,State 2,Zone P,2021-11-18,9378,0.0
9334,9334,total,State 3,Zone R,2021-11-18,8335,0.0
2609,2609,total,State 1,Zone R,2021-11-18,6200,0.0
8036,8036,total,State 3,Zone Q,2021-11-18,5292,0.0
12735,12735,total,State 1,Zone Q,2021-11-18,6968,0.0
12,12,total,State 3,Zone P,2021-11-18,5413,0.0
299,299,total,State 2,Zone Q,2021-11-18,13238,0.0
5298,5298,total,State 1,Zone P,2021-11-18,8445,0.0
8096,8096,total,State 1,Zone R,2021-11-19,7572,0.0
6214,6214,total,State 1,Zone Q,2021-11-19,8848,0.0
8236,8236,total,State 3,Zone R,2021-11-19,6854,0.0
6212,6212,total,State 2,Zone Q,2021-11-19,10038,0.0
12428,12428,total,State 3,Zone Q,2021-11-19,5870,0.0
5501,5501,total,State 2,Zone R,2021-11-19,8904,0.0
8493,8493,total,State 1,Zone P,2021-11-19,7762,0.0
11513,11513,total,State 3,Zone P,2021-11-19,5465,0.0
8351,8351,total,State 2,Zone P,2021-11-19,13582,0.0
7669,7669,total,State 3,Zone R,2021-11-20,8212,0.0
5440,5440,total,State 3,Zone Q,2021-11-20,5949,0.0
12659,12659,total,State 2,Zone Q,2021-11-20,16571,0.0
6804,6804,total,State 2,Zone P,2021-11-20,16903,0.0
3953,3953,total,State 3,Zone P,2021-11-20,6257,0.0
7101,7101,total,State 1,Zone Q,2021-11-20,7548,0.0
10743,10743,total,State 2,Zone R,2021-11-20,12620,0.0
1748,1748,total,State 1,Zone R,2021-11-20,10874,0.0
10427,10427,total,State 1,Zone P,2021-11-20,7764,0.0
5054,5054,total,State 2,Zone R,2021-11-21,12199,0.0
2625,2625,total,State 3,Zone R,2021-11-21,5382,0.0
6345,6345,total,State 1,Zone P,2021-11-21,11386,0.0
4507,4507,total,State 2,Zone P,2021-11-21,17161,0.0
5776,5776,total,State 2,Zone Q,2021-11-21,17119,0.0
7874,7874,total,State 3,Zone Q,2021-11-21,8815,0.0
1954,1954,total,State 3,Zone P,2021-11-21,7720,0.0
6285,6285,total,State 1,Zone Q,2021-11-21,12306,0.0
3449,3449,total,State 1,Zone R,2021-11-21,8345,0.0
949,949,total,State 2,Zone Q,2021-11-22,10592,1.0
4105,4105,total,State 1,Zone P,2021-11-22,5440,1.0
8700,8700,total,State 3,Zone R,2021-11-22,3732,1.0
13023,13023,total,State 3,Zone Q,2021-11-22,5579,1.0
11494,11494,total,State 1,Zone Q,2021-11-22,6718,1.0
586,586,total,State 3,Zone P,2021-11-22,3982,1.0
1693,1693,total,State 1,Zone R,2021-11-22,4789,1.0
5105,5105,total,State 2,Zone P,2021-11-22,11027,1.0
13146,13146,total,State 2,Zone R,2021-11-22,11470,1.0
4755,4755,total,State 2,Zone Q,2021-11-23,12135,0.0
8250,8250,total,State 3,Zone R,2021-11-23,7132,0.0
11092,11092,total,State 1,Zone R,2021-11-23,8958,0.0
1696,1696,total,State 3,Zone Q,2021-11-23,6154,0.0
7338,7338,total,State 1,Zone P,2021-11-23,8215,0.0
10389,10389,total,State 2,Zone P,2021-11-23,13797,0.0
3095,3095,total,State 1,Zone Q,2021-11-23,8926,0.0
11023,11023,total,State 2,Zone R,2021-11-23,8540,0.0
4551,4551,total,State 3,Zone P,2021-11-23,8561,0.0
1438,1438,total,State 2,Zone Q,2021-11-24,13472,0.0
4492,4492,total,State 2,Zone P,2021-11-24,13575,0.0
10817,10817,total,State 3,Zone R,2021-11-24,7283,0.0
1277,1277,total,State 3,Zone P,2021-11-24,4640,0.0
10704,10704,total,State 3,Zone Q,2021-11-24,7434,0.0
9855,9855,total,State 1,Zone P,2021-11-24,8093,0.0
2407,2407,total,State 1,Zone R,2021-11-24,7871,0.0
3125,3125,total,State 2,Zone R,2021-11-24,15003,0.0
6076,6076,total,State 1,Zone Q,2021-11-24,7578,0.0
5652,5652,total,State 1,Zone R,2021-11-25,9192,0.0
6964,6964,total,State 1,Zone Q,2021-11-25,9852,0.0
5617,5617,total,State 3,Zone P,2021-11-25,7532,0.0
4899,4899,total,State 2,Zone R,2021-11-25,15111,0.0
9573,9573,total,State 1,Zone P,2021-11-25,5538,0.0
7272,7272,total,State 3,Zone R,2021-11-25,7171,0.0
337,337,total,State 2,Zone P,2021-11-25,10504,0.0
12547,12547,total,State 3,Zone Q,2021-11-25,6074,0.0
298,298,total,State 2,Zone Q,2021-11-25,9775,0.0
11315,11315,total,State 3,Zone R,2021-11-26,7933,0.0
11410,11410,total,State 3,Zone P,2021-11-26,6357,0.0
551,551,total,State 2,Zone R,2021-11-26,9319,0.0
9916,9916,total,State 1,Zone Q,2021-11-26,9523,0.0
4080,4080,total,State 3,Zone Q,2021-11-26,6348,0.0
1559,1559,total,State 2,Zone Q,2021-11-26,12537,0.0
3791,3791,total,State 2,Zone P,2021-11-26,8327,0.0
7437,7437,total,State 1,Zone R,2021-11-26,10363,0.0
9938,9938,total,State 1,Zone P,2021-11-26,10163,0.0
2428,2428,total,State 1,Zone Q,2021-11-27,7609,0.0
9329,9329,total,State 3,Zone R,2021-11-27,8356,0.0
1104,1104,total,State 1,Zone P,2021-11-27,8326,0.0
4634,4634,total,State 3,Zone P,2021-11-27,9734,0.0
11498,11498,total,State 3,Zone Q,2021-11-27,7166,0.0
9597,9597,total,State 2,Zone Q,2021-11-27,15297,0.0
6910,6910,total,State 1,Zone R,2021-11-27,10178,0.0
8701,8701,total,State 2,Zone R,2021-11-27,13377,0.0
279,279,total,State 2,Zone P,2021-11-27,12545,0.0
8152,8152,total,State 3,Zone P,2021-11-28,7867,0.0
10299,10299,total,State 2,Zone R,2021-11-28,13339,0.0
2047,2047,total,State 3,Zone R,2021-11-28,8818,0.0
8413,8413,total,State 2,Zone Q,2021-11-28,11338,0.0
4471,4471,total,State 1,Zone R,2021-11-28,9402,0.0
9470,9470,total,State 2,Zone P,2021-11-28,14199,0.0
5017,5017,total,State 1,Zone Q,2021-11-28,10787,0.0
12534,12534,total,State 1,Zone P,2021-11-28,9977,0.0
11460,11460,total,State 3,Zone Q,2021-11-28,8250,0.0
3497,3497,total,State 1,Zone P,2021-11-29,4967,1.0
9710,9710,total,State 3,Zone R,2021-11-29,6415,1.0
1506,1506,total,State 3,Zone P,2021-11-29,5711,1.0
6499,6499,total,State 2,Zone Q,2021-11-29,10275,1.0
4561,4561,total,State 2,Zone P,2021-11-29,7929,1.0
3592,3592,total,State 3,Zone Q,2021-11-29,6529,1.0
4466,4466,total,State 1,Zone R,2021-11-29,4746,1.0
276,276,total,State 1,Zone Q,2021-11-29,7499,1.0
10165,10165,total,State 2,Zone R,2021-11-29,10822,1.0
8995,8995,total,State 3,Zone R,2021-11-30,4685,0.0
13093,13093,total,State 1,Zone Q,2021-11-30,8978,0.0
10594,10594,total,State 2,Zone R,2021-11-30,13928,0.0
5712,5712,total,State 2,Zone Q,2021-11-30,13646,0.0
13050,13050,total,State 2,Zone P,2021-11-30,9274,0.0
4132,4132,total,State 3,Zone P,2021-11-30,4633,0.0
1777,1777,total,State 1,Zone R,2021-11-30,7315,0.0
9302,9302,total,State 3,Zone Q,2021-11-30,5881,0.0
10514,10514,total,State 1,Zone P,2021-11-30,5946,0.0
4378,4378,total,State 1,Zone Q,2021-12-01,10562,0.0
4748,4748,total,State 3,Zone R,2021-12-01,5345,0.0
1295,1295,total,State 2,Zone P,2021-12-01,8033,0.0
5260,5260,total,State 2,Zone Q,2021-12-01,14445,0.0
12072,12072,total,State 2,Zone R,2021-12-01,11095,0.0
5548,5548,total,State 3,Zone Q,2021-12-01,6537,0.0
7835,7835,total,State 3,Zone P,2021-12-01,7097,0.0
4536,4536,total,State 1,Zone P,2021-12-01,10441,0.0
7824,7824,total,State 1,Zone R,2021-12-01,6551,0.0
10752,10752,total,State 3,Zone P,2021-12-02,6499,0.0
5477,5477,total,State 2,Zone Q,2021-12-02,9132,0.0
8655,8655,total,State 3,Zone R,2021-12-02,5268,0.0
2118,2118,total,State 1,Zone R,2021-12-02,5896,0.0
9640,9640,total,State 1,Zone P,2021-12-02,6696,0.0
7953,7953,total,State 2,Zone P,2021-12-02,10169,0.0
1126,1126,total,State 1,Zone Q,2021-12-02,10283,0.0
1174,1174,total,State 2,Zone R,2021-12-02,13086,0.0
7416,7416,total,State 3,Zone Q,2021-12-02,4862,0.0
4841,4841,total,State 3,Zone Q,2021-12-03,4548,0.0
4168,4168,total,State 2,Zone P,2021-12-03,14440,0.0
12427,12427,total,State 1,Zone Q,2021-12-03,10512,0.0
6625,6625,total,State 1,Zone P,2021-12-03,9975,0.0
5578,5578,total,State 2,Zone Q,2021-12-03,11838,0.0
6128,6128,total,State 1,Zone R,2021-12-03,10606,0.0
8325,8325,total,State 2,Zone R,2021-12-03,11221,0.0
10264,10264,total,State 3,Zone P,2021-12-03,5866,0.0
4968,4968,total,State 3,Zone R,2021-12-03,4440,0.0
10411,10411,total,State 3,Zone Q,2021-12-04,6051,0.0
9582,9582,total,State 3,Zone P,2021-12-04,7393,0.0
10149,10149,total,State 1,Zone P,2021-12-04,11203,0.0
3498,3498,total,State 2,Zone R,2021-12-04,15108,0.0
4201,4201,total,State 1,Zone R,2021-12-04,9190,0.0
12724,12724,total,State 1,Zone Q,2021-12-04,10836,0.0
3031,3031,total,State 2,Zone P,2021-12-04,13589,0.0
8802,8802,total,State 3,Zone R,2021-12-04,8734,0.0
4076,4076,total,State 2,Zone Q,2021-12-04,17023,0.0
8301,8301,total,State 1,Zone R,2021-12-05,10071,0.0
3920,3920,total,State 3,Zone P,2021-12-05,5938,0.0
4055,4055,total,State 2,Zone R,2021-12-05,13184,0.0
9781,9781,total,State 1,Zone P,2021-12-05,12196,0.0
6469,6469,total,State 2,Zone Q,2021-12-05,14158,0.0
3175,3175,total,State 3,Zone Q,2021-12-05,8779,0.0
11863,11863,total,State 3,Zone R,2021-12-05,8622,0.0
6779,6779,total,State 1,Zone Q,2021-12-05,7889,0.0
4875,4875,total,State 2,Zone P,2021-12-05,13159,0.0
6980,6980,total,State 2,Zone P,2021-12-06,10713,1.0
8532,8532,total,State 2,Zone Q,2021-12-06,12199,1.0
11368,11368,total,State 3,Zone Q,2021-12-06,6356,1.0
12797,12797,total,State 2,Zone R,2021-12-06,6705,1.0
6753,6753,total,State 1,Zone R,2021-12-06,7499,1.0
8417,8417,total,State 3,Zone R,2021-12-06,5280,1.0
1100,1100,total,State 1,Zone P,2021-12-06,4431,1.0
7930,7930,total,State 3,Zone P,2021-12-06,4034,1.0
4832,4832,total,State 1,Zone Q,2021-12-06,8402,1.0
6795,6795,total,State 3,Zone P,2021-12-07,8244,0.0
1773,1773,total,State 1,Zone Q,2021-12-07,7402,0.0
4621,4621,total,State 2,Zone Q,2021-12-07,8122,0.0
3963,3963,total,State 2,Zone P,2021-12-07,12624,0.0
4151,4151,total,State 1,Zone P,2021-12-07,6483,0.0
9548,9548,total,State 3,Zone R,2021-12-07,5095,0.0
10623,10623,total,State 1,Zone R,2021-12-07,7377,0.0
474,474,total,State 3,Zone Q,2021-12-07,8300,0.0
11239,11239,total,State 2,Zone R,2021-12-07,10175,0.0
8572,8572,total,State 3,Zone Q,2021-12-08,5372,0.0
197,197,total,State 1,Zone R,2021-12-08,9699,0.0
7479,7479,total,State 2,Zone Q,2021-12-08,8154,0.0
10477,10477,total,State 2,Zone P,2021-12-08,14283,0.0
3705,3705,total,State 1,Zone P,2021-12-08,9154,0.0
6259,6259,total,State 2,Zone R,2021-12-08,14699,0.0
6348,6348,total,State 1,Zone Q,2021-12-08,9038,0.0
7218,7218,total,State 3,Zone R,2021-12-08,5608,0.0
8208,8208,total,State 3,Zone P,2021-12-08,6172,0.0
12156,12156,total,State 2,Zone R,2021-12-09,15069,0.0
11577,11577,total,State 1,Zone Q,2021-12-09,10298,0.0
9692,9692,total,State 2,Zone Q,2021-12-09,11568,0.0
9248,9248,total,State 1,Zone R,2021-12-09,9944,0.0
6220,6220,total,State 1,Zone P,2021-12-09,8077,0.0
5528,5528,total,State 2,Zone P,2021-12-09,11197,0.0
5176,5176,total,State 3,Zone Q,2021-12-09,8449,0.0
4559,4559,total,State 3,Zone P,2021-12-09,6048,0.0
6603,6603,total,State 3,Zone R,2021-12-09,7874,0.0
8531,8531,total,State 1,Zone R,2021-12-10,7819,0.0
1593,1593,total,State 2,Zone P,2021-12-10,14313,0.0
3046,3046,total,State 1,Zone P,2021-12-10,8596,0.0
6951,6951,total,State 3,Zone P,2021-12-10,7187,0.0
5679,5679,total,State 3,Zone R,2021-12-10,7210,0.0
